,sale_date,license_id,license_plan_id,operation_type,billing_period,license_name,billing_plan_price,sale_month,sale_year
350,2021-03-19 13:18:00,62729,442,purchase,year,smart,25.0,3,2021
351,2021-03-11 12:06:00,60951,513,purchase,month,smart plus,8.99,3,2021
352,2021-04-10 13:00:00,60951,513,purchase,month,smart plus,8.99,4,2021
353,2021-05-11 13:01:00,60951,513,purchase,month,smart plus,8.99,5,2021
354,2021-04-16 14:56:00,68393,442,purchase,year,smart,25.0,4,2021
355,2020-12-29 21:01:00,30582,497,purchase,month,enterprise,10.99,12,2020
356,2021-01-26 23:02:00,30582,497,cancelation,month,enterprise,10.99,1,2021
357,2021-04-16 19:36:00,68434,455,purchase,month,smart,3.5,4,2021
358,2021-05-16 20:03:00,68434,455,purchase,month,smart,3.5,5,2021
359,2021-01-07 23:01:00,46061,449,cancelation,month,smart,3.5,1,2021
360,2021-01-16 17:43:00,51675,499,purchase,month,enterprise,10.99,1,2021
361,2021-02-16 17:01:00,51675,499,purchase,month,enterprise,10.99,2,2021
362,2021-03-18 18:01:00,51675,499,purchase,month,enterprise,10.99,3,2021
363,2021-04-18 19:00:00,51675,499,purchase,month,enterprise,10.99,4,2021
364,2021-05-18 22:01:00,51675,499,cancelation,month,enterprise,10.99,5,2021
365,2021-04-05 15:45:00,65975,513,purchase,month,smart plus,8.99,4,2021
366,2021-05-06 16:02:00,65975,513,purchase,month,smart plus,8.99,5,2021
367,2021-06-05 22:02:00,65975,513,cancelation,month,smart plus,8.99,6,2021
368,2021-01-14 23:01:00,47590,496,cancelation,trial,trial smart,0.0,1,2021
369,2020-12-20 09:01:00,43536,497,purchase,month,enterprise,10.99,12,2020
370,2021-01-17 10:01:00,43536,497,purchase,month,enterprise,10.99,1,2021
371,2021-02-17 22:01:00,43536,497,cancelation,month,enterprise,10.99,2,2021
372,2021-01-12 19:45:00,51257,497,purchase,month,enterprise,10.99,1,2021
373,2021-02-12 19:03:00,51257,497,purchase,month,enterprise,10.99,2,2021
374,2021-03-14 20:01:00,51257,497,purchase,month,enterprise,10.99,3,2021
375,2021-04-14 22:03:00,51257,497,cancelation,month,enterprise,10.99,4,2021
376,2021-05-04 15:27:00,71743,475,cancelation,trial,trial smart,0.0,5,2021
377,2021-01-23 18:44:00,52703,497,purchase,month,enterprise,10.99,1,2021
378,2021-02-23 18:02:00,52703,497,purchase,month,enterprise,10.99,2,2021
379,2021-03-25 19:01:00,52703,497,purchase,month,enterprise,10.99,3,2021
380,2021-04-25 22:01:00,52703,497,cancelation,month,enterprise,10.99,4,2021
381,2021-05-28 18:27:00,75189,441,purchase,month,smart,3.5,5,2021
382,2021-04-10 19:01:00,67097,513,purchase,month,smart plus,8.99,4,2021
383,2021-05-11 22:02:00,67097,513,cancelation,month,smart plus,8.99,5,2021
384,2021-02-28 07:10:00,57671,441,purchase,month,smart,3.5,2,2021
385,2021-03-01 07:09:00,57671,441,cancelation,month,smart,3.5,3,2021
386,2021-01-03 09:48:00,26151,497,purchase,month,enterprise,10.99,1,2021
387,2021-01-31 23:01:00,26151,497,cancelation,month,enterprise,10.99,1,2021
388,2021-02-05 11:59:00,26151,513,purchase,month,smart plus,8.99,2,2021
389,2021-03-08 11:01:00,26151,513,purchase,month,smart plus,8.99,3,2021
390,2021-04-07 22:01:00,26151,513,cancelation,month,smart plus,8.99,4,2021
391,2021-01-04 22:20:00,49760,475,cancelation,trial,trial smart,0.0,1,2021
392,2021-04-01 01:26:00,65186,441,purchase,month,smart,3.5,4,2021
393,2021-04-13 15:19:00,65186,441,cancelation,month,smart,3.5,4,2021
394,2021-01-07 15:02:00,30441,497,purchase,month,enterprise,10.99,1,2021
395,2021-02-04 23:00:00,30441,497,cancelation,month,enterprise,10.99,2,2021
396,2021-02-13 22:00:00,51420,475,cancelation,trial,trial smart,0.0,2,2021
397,2021-04-03 06:06:00,51420,497,purchase,month,enterprise,10.99,4,2021
398,2021-05-04 22:01:00,51420,497,cancelation,month,enterprise,10.99,5,2021
399,2021-01-08 20:01:00,38020,497,purchase,month,enterprise,10.99,1,2021
400,2021-02-05 21:01:00,38020,497,purchase,month,enterprise,10.99,2,2021
401,2021-03-08 22:00:00,38020,497,cancelation,month,enterprise,10.99,3,2021
402,2021-05-22 21:24:00,38020,513,purchase,month,smart plus,8.99,5,2021
403,2020-12-17 15:09:00,33980,441,purchase,month,smart,3.5,12,2020
404,2021-01-14 16:06:00,33980,441,purchase,month,smart,3.5,1,2021
405,2021-02-14 16:06:00,33980,441,purchase,month,smart,3.5,2,2021
406,2021-03-16 17:05:00,33980,441,purchase,month,smart,3.5,3,2021
407,2021-04-16 18:04:00,33980,441,purchase,month,smart,3.5,4,2021
408,2021-05-16 19:04:00,33980,441,purchase,month,smart,3.5,5,2021
409,2020-12-20 07:00:00,43525,441,purchase,month,smart,3.5,12,2020
410,2021-01-17 08:00:00,43525,441,purchase,month,smart,3.5,1,2021
411,2021-02-17 22:01:00,43525,441,cancelation,month,smart,3.5,2,2021
412,2021-01-24 09:58:00,52787,497,purchase,month,enterprise,10.99,1,2021
413,2021-02-24 09:01:00,52787,497,purchase,month,enterprise,10.99,2,2021
414,2021-03-26 10:01:00,52787,497,purchase,month,enterprise,10.99,3,2021
415,2021-04-26 11:01:00,52787,497,purchase,month,enterprise,10.99,4,2021
416,2021-05-26 12:01:00,52787,497,purchase,month,enterprise,10.99,5,2021
417,2021-02-28 11:00:00,33839,513,cancelation,month,smart plus,8.99,2,2021
418,2020-12-28 09:12:00,49156,497,purchase,month,enterprise,10.99,12,2020
419,2021-01-25 10:01:00,49156,497,purchase,month,enterprise,10.99,1,2021
420,2021-02-25 10:01:00,49156,497,purchase,month,enterprise,10.99,2,2021
421,2021-03-27 11:01:00,49156,497,purchase,month,enterprise,10.99,3,2021
422,2021-04-27 12:19:00,49156,497,purchase,month,enterprise,10.99,4,2021
423,2021-05-27 13:03:00,49156,497,purchase,month,enterprise,10.99,5,2021
424,2021-01-04 23:01:00,41687,497,cancelation,month,enterprise,10.99,1,2021
425,2021-01-10 18:15:00,50875,498,purchase,year,enterprise,19.99,1,2021
426,2021-01-04 19:01:00,5614,375,purchase,year,enterprise,18.99,1,2021
427,2021-01-05 18:48:00,50259,497,purchase,month,enterprise,10.99,1,2021
428,2021-02-02 19:01:00,50259,497,purchase,month,enterprise,10.99,2,2021
429,2021-03-05 19:01:00,50259,497,purchase,month,enterprise,10.99,3,2021
430,2021-04-04 22:01:00,50259,497,cancelation,month,enterprise,10.99,4,2021
431,2021-03-08 14:36:00,60174,497,purchase,month,enterprise,10.99,3,2021
432,2021-03-08 18:34:00,60174,497,cancelation,month,enterprise,10.99,3,2021
433,2021-06-02 14:01:00,76032,513,purchase,month,smart plus,8.99,6,2021
434,2021-03-21 19:33:00,63224,497,purchase,month,enterprise,10.99,3,2021
435,2021-04-21 20:02:00,63224,497,purchase,month,enterprise,10.99,4,2021
436,2021-05-21 21:02:00,63224,497,purchase,month,enterprise,10.99,5,2021
437,2021-02-11 04:11:00,17064,497,purchase,month,enterprise,10.99,2,2021
438,2021-03-13 05:01:00,17064,497,purchase,month,enterprise,10.99,3,2021
439,2021-04-13 06:01:00,17064,497,purchase,month,enterprise,10.99,4,2021
440,2021-05-13 07:00:00,17064,497,purchase,month,enterprise,10.99,5,2021
441,2021-01-08 23:01:00,46331,475,cancelation,trial,trial smart,0.0,1,2021
442,2021-04-18 16:17:00,46331,513,purchase,month,smart plus,8.99,4,2021
443,2021-05-18 22:01:00,46331,513,cancelation,month,smart plus,8.99,5,2021
444,2021-05-12 08:54:00,72696,497,purchase,month,enterprise,10.99,5,2021
445,2021-03-22 12:23:00,63363,513,purchase,month,smart plus,8.99,3,2021
446,2021-04-22 13:02:00,63363,513,purchase,month,smart plus,8.99,4,2021
447,2021-05-22 14:01:00,63363,513,purchase,month,smart plus,8.99,5,2021
448,2020-12-14 20:00:00,33495,497,purchase,month,enterprise,10.99,12,2020
449,2021-01-11 21:00:00,33495,497,purchase,month,enterprise,10.99,1,2021
450,2021-02-11 21:01:00,33495,497,purchase,month,enterprise,10.99,2,2021
451,2021-03-13 22:02:00,33495,497,cancelation,month,enterprise,10.99,3,2021
452,2020-12-26 20:28:00,48939,441,purchase,month,smart,3.5,12,2020
453,2021-01-23 21:01:00,48939,441,purchase,month,smart,3.5,1,2021
454,2021-02-23 21:01:00,48939,441,purchase,month,smart,3.5,2,2021
455,2021-03-25 22:01:00,48939,441,purchase,month,smart,3.5,3,2021
456,2021-04-26 22:00:00,48939,441,cancelation,month,smart,3.5,4,2021
457,2021-05-09 15:31:00,72340,497,purchase,month,enterprise,10.99,5,2021
458,2021-02-19 11:50:00,56220,475,cancelation,trial,trial smart,0.0,2,2021
459,2021-02-06 17:41:00,54520,475,cancelation,trial,trial smart,0.0,2,2021
460,2021-01-06 21:01:00,45929,497,purchase,month,enterprise,10.99,1,2021
461,2021-02-03 22:01:00,45929,497,purchase,month,enterprise,10.99,2,2021
462,2021-03-06 22:01:00,45929,497,purchase,month,enterprise,10.99,3,2021
463,2021-04-05 23:01:00,45929,497,purchase,month,enterprise,10.99,4,2021
464,2021-05-07 00:01:00,45929,497,purchase,month,enterprise,10.99,5,2021
465,2021-06-06 01:01:00,45929,497,purchase,month,enterprise,10.99,6,2021
466,2021-03-28 18:58:00,64528,441,purchase,month,smart,3.5,3,2021
467,2021-04-28 22:01:00,64528,441,cancelation,month,smart,3.5,4,2021
468,2021-05-26 07:43:00,74858,513,purchase,month,smart plus,8.99,5,2021
469,2021-05-26 14:07:00,74858,513,cancelation,month,smart plus,8.99,5,2021
470,2021-05-20 14:04:00,74008,513,purchase,month,smart plus,8.99,5,2021
471,2021-05-23 12:52:00,74400,441,purchase,month,smart,3.5,5,2021
472,2021-04-11 08:06:00,67204,498,purchase,year,enterprise,19.99,4,2021
473,2020-12-15 19:47:00,47561,497,purchase,month,enterprise,10.99,12,2020
474,2021-01-12 20:04:00,47561,497,purchase,month,enterprise,10.99,1,2021
475,2021-02-12 20:03:00,47561,497,purchase,month,enterprise,10.99,2,2021
476,2021-03-14 21:02:00,47561,497,purchase,month,enterprise,10.99,3,2021
477,2021-04-14 22:02:00,47561,497,purchase,month,enterprise,10.99,4,2021
478,2021-05-14 23:01:00,47561,497,purchase,month,enterprise,10.99,5,2021
479,2021-04-25 12:11:00,70160,513,purchase,month,smart plus,8.99,4,2021
480,2021-05-25 13:01:00,70160,513,purchase,month,smart plus,8.99,5,2021
481,2021-05-25 14:15:00,70160,513,cancelation,month,smart plus,8.99,5,2021
482,2020-12-26 21:01:00,35514,497,purchase,month,enterprise,10.99,12,2020
483,2021-01-23 22:01:00,35514,497,purchase,month,enterprise,10.99,1,2021
484,2021-02-23 22:01:00,35514,497,purchase,month,enterprise,10.99,2,2021
485,2021-03-26 22:00:00,35514,497,cancelation,month,enterprise,10.99,3,2021
486,2021-01-17 10:29:00,51771,497,purchase,month,enterprise,10.99,1,2021
487,2021-02-17 22:01:00,51771,497,cancelation,month,enterprise,10.99,2,2021
488,2020-12-23 12:01:00,40257,497,purchase,month,enterprise,10.99,12,2020
489,2021-01-20 23:01:00,40257,497,cancelation,month,enterprise,10.99,1,2021
490,2020-12-22 00:01:00,34809,441,purchase,month,smart,3.5,12,2020
491,2021-01-19 23:01:00,34809,441,cancelation,month,smart,3.5,1,2021
492,2021-03-28 12:17:00,64399,498,purchase,year,enterprise,19.99,3,2021
493,2021-04-13 02:28:00,67710,441,purchase,month,smart,3.5,4,2021
494,2021-05-13 07:17:00,67710,441,purchase,month,smart,3.5,5,2021
495,2020-12-21 14:01:00,40008,497,purchase,month,enterprise,10.99,12,2020
496,2021-01-18 15:01:00,40008,497,purchase,month,enterprise,10.99,1,2021
497,2021-02-18 15:01:00,40008,497,purchase,month,enterprise,10.99,2,2021
498,2021-03-20 16:01:00,40008,497,purchase,month,enterprise,10.99,3,2021
499,2021-04-20 17:01:00,40008,497,purchase,month,enterprise,10.99,4,2021
500,2021-05-20 18:01:00,40008,497,purchase,month,enterprise,10.99,5,2021
501,2021-01-02 22:00:00,41562,441,purchase,month,smart,3.5,1,2021
502,2021-01-30 23:01:00,41562,441,purchase,month,smart,3.5,1,2021
503,2021-03-02 23:01:00,41562,441,purchase,month,smart,3.5,3,2021
504,2021-04-02 00:01:00,41562,441,purchase,month,smart,3.5,4,2021
505,2021-05-03 01:00:00,41562,441,purchase,month,smart,3.5,5,2021
506,2021-06-02 01:01:00,41562,441,purchase,month,smart,3.5,6,2021
507,2020-12-23 18:19:00,48631,497,purchase,month,enterprise,10.99,12,2020
508,2021-01-20 23:01:00,48631,497,cancelation,month,enterprise,10.99,1,2021
509,2021-03-16 17:06:00,12556,498,purchase,year,enterprise,19.99,3,2021
510,2021-05-20 12:31:00,73990,475,cancelation,trial,trial smart,0.0,5,2021
511,2020-12-19 16:01:00,29045,497,purchase,month,enterprise,10.99,12,2020
512,2021-01-16 17:01:00,29045,497,purchase,month,enterprise,10.99,1,2021
513,2021-02-16 17:01:00,29045,497,purchase,month,enterprise,10.99,2,2021
514,2021-03-18 22:09:00,29045,497,cancelation,month,enterprise,10.99,3,2021
515,2021-04-04 01:51:00,29045,497,purchase,month,enterprise,10.99,4,2021
516,2021-05-05 02:02:00,29045,497,purchase,month,enterprise,10.99,5,2021
517,2021-06-04 22:01:00,29045,497,cancelation,month,enterprise,10.99,6,2021
518,2021-04-04 11:03:00,65652,513,purchase,month,smart plus,8.99,4,2021
519,2021-05-05 22:01:00,65652,513,cancelation,month,smart plus,8.99,5,2021
520,2021-05-15 19:54:00,65652,513,purchase,month,smart plus,8.99,5,2021
521,2020-12-23 21:01:00,40323,497,purchase,month,enterprise,10.99,12,2020
522,2021-01-20 23:01:00,40323,497,cancelation,month,enterprise,10.99,1,2021
523,2021-05-20 20:02:00,22701,498,purchase,year,enterprise,19.99,5,2021
524,2021-02-28 13:00:00,10310,442,purchase,year,smart,25.0,2,2021
525,2021-01-04 13:07:00,50072,442,purchase,year,smart,25.0,1,2021
526,2020-12-21 23:01:00,39691,497,cancelation,month,enterprise,10.99,12,2020
527,2021-03-30 07:52:00,64361,478,cancelation,trial,trial smart,0.0,3,2021
528,2021-03-09 18:47:00,60523,442,purchase,year,smart,25.0,3,2021
529,2021-02-27 11:16:00,57553,521,purchase,year,smart plus,15.99,2,2021
530,2021-03-16 09:01:00,12473,498,purchase,year,enterprise,19.99,3,2021
531,2020-12-25 23:01:00,35299,441,cancelation,month,smart,3.5,12,2020
532,2021-01-16 23:34:00,51722,441,purchase,month,smart,3.5,1,2021
533,2021-02-16 23:02:00,51722,441,purchase,month,smart,3.5,2,2021
534,2021-03-19 22:01:00,51722,441,cancelation,month,smart,3.5,3,2021
535,2021-03-14 16:58:00,61664,497,purchase,month,enterprise,10.99,3,2021
536,2021-03-14 16:59:00,61664,497,cancelation,month,enterprise,10.99,3,2021
537,2021-03-28 08:43:00,64012,513,purchase,month,smart plus,8.99,3,2021
538,2021-04-28 09:01:00,64012,513,purchase,month,smart plus,8.99,4,2021
539,2021-05-28 22:02:00,64012,513,cancelation,month,smart plus,8.99,5,2021
540,2021-04-07 08:10:00,65328,475,cancelation,trial,trial smart,0.0,4,2021
541,2021-05-17 16:27:00,73541,497,purchase,month,enterprise,10.99,5,2021
542,2021-03-11 08:09:00,60896,513,purchase,month,smart plus,8.99,3,2021
543,2021-04-10 09:01:00,60896,513,purchase,month,smart plus,8.99,4,2021
544,2021-05-11 10:01:00,60896,513,purchase,month,smart plus,8.99,5,2021
545,2021-05-21 12:54:00,74126,441,purchase,month,smart,3.5,5,2021
546,2020-12-25 23:01:00,39619,475,cancelation,trial,trial smart,0.0,12,2020
547,2021-02-12 04:03:00,55294,487,cancelation,trial,trial smart,0.0,2,2021
548,2021-02-22 15:59:00,56791,521,purchase,year,smart plus,15.99,2,2021
549,2021-05-09 21:03:00,72386,441,purchase,month,smart,3.5,5,2021
550,2021-01-25 18:37:00,53057,498,purchase,year,enterprise,19.99,1,2021
551,2021-03-31 15:01:00,14646,442,purchase,year,smart,25.0,3,2021
552,2021-04-01 09:07:00,14646,442,cancelation,year,smart,25.0,4,2021
553,2021-01-26 07:23:00,52662,475,cancelation,trial,trial smart,0.0,1,2021
554,2021-05-16 12:32:00,73278,513,purchase,month,smart plus,8.99,5,2021
555,2021-03-30 14:50:00,64911,513,purchase,month,smart plus,8.99,3,2021
556,2021-04-30 15:02:00,64911,513,purchase,month,smart plus,8.99,4,2021
557,2021-05-30 16:02:00,64911,513,purchase,month,smart plus,8.99,5,2021
558,2021-03-31 20:16:00,64917,475,cancelation,trial,trial smart,0.0,3,2021
559,2021-04-13 20:06:00,65426,505,cancelation,month,enterprise,10.99,4,2021
560,2021-04-02 16:35:00,65426,505,purchase,month,enterprise,10.99,4,2021
561,2021-04-04 07:13:00,64989,493,cancelation,trial,trial smart,0.0,4,2021
562,2021-03-31 09:47:00,65052,521,purchase,year,smart plus,15.99,3,2021
563,2021-04-08 12:39:00,65052,521,cancelation,year,smart plus,15.99,4,2021
564,2021-05-25 10:56:00,74705,449,purchase,month,smart,3.5,5,2021
565,2021-03-31 15:05:00,65089,521,purchase,year,smart plus,15.99,3,2021
566,2021-04-12 11:01:00,65089,521,cancelation,year,smart plus,15.99,4,2021
567,2021-04-01 18:53:00,65138,475,cancelation,trial,trial smart,0.0,4,2021
568,2021-05-23 10:45:00,74373,513,purchase,month,smart plus,8.99,5,2021
569,2021-03-31 18:48:00,65148,493,cancelation,trial,trial smart,0.0,3,2021
570,2021-05-01 22:01:00,65155,441,cancelation,month,smart,3.5,5,2021
571,2021-03-31 19:10:00,65155,441,purchase,month,smart,3.5,3,2021
572,2021-05-09 11:27:00,72307,520,purchase,month,smart plus,8.99,5,2021
573,2021-06-01 20:51:00,75950,475,cancelation,trial,trial smart,0.0,6,2021
574,2021-05-28 10:28:00,75143,513,purchase,month,smart plus,8.99,5,2021
575,2021-04-15 22:01:00,61981,497,cancelation,month,enterprise,10.99,4,2021
576,2021-03-15 18:36:00,61981,497,purchase,month,enterprise,10.99,3,2021
577,2021-03-15 19:21:00,61994,442,purchase,year,smart,25.0,3,2021
578,2021-05-17 11:06:00,73487,497,purchase,month,enterprise,10.99,5,2021
579,2021-03-17 19:33:00,62010,513,purchase,month,smart plus,8.99,3,2021
580,2021-04-17 20:01:00,62010,513,purchase,month,smart plus,8.99,4,2021
581,2021-05-17 22:01:00,62010,513,cancelation,month,smart plus,8.99,5,2021
582,2021-03-16 01:10:00,62038,513,purchase,month,smart plus,8.99,3,2021
583,2021-04-16 02:00:00,62038,513,purchase,month,smart plus,8.99,4,2021
584,2021-05-16 22:02:00,62038,513,cancelation,month,smart plus,8.99,5,2021
585,2021-06-05 08:16:00,76331,517,purchase,month,smart plus,8.99,6,2021
586,2021-03-18 21:02:00,62087,475,cancelation,trial,trial smart,0.0,3,2021
587,2021-04-08 06:39:00,66641,442,purchase,year,smart,25.0,4,2021
588,2021-03-16 13:08:00,62144,498,purchase,year,enterprise,19.99,3,2021
589,2021-05-23 10:38:00,74371,513,purchase,month,smart plus,8.99,5,2021
590,2021-03-17 12:24:00,62362,441,purchase,month,smart,3.5,3,2021
591,2021-04-17 13:01:00,62362,441,purchase,month,smart,3.5,4,2021
592,2021-05-17 14:01:00,62362,441,purchase,month,smart,3.5,5,2021
593,2021-04-22 22:02:00,63346,511,cancelation,month,enterprise,10.99,4,2021
594,2021-03-22 10:46:00,63346,511,purchase,month,enterprise,10.99,3,2021
595,2021-03-16 16:59:00,62189,503,purchase,month,enterprise,10.99,3,2021
596,2021-03-21 17:31:00,62189,503,cancelation,month,enterprise,10.99,3,2021
597,2021-04-18 21:36:00,68949,441,purchase,month,smart,3.5,4,2021
598,2021-05-18 22:01:00,68949,441,purchase,month,smart,3.5,5,2021
599,2021-04-14 08:43:00,67948,501,purchase,month,enterprise,10.99,4,2021
600,2021-05-14 22:02:00,67948,501,cancelation,month,enterprise,10.99,5,2021
601,2021-02-27 07:30:00,57509,456,purchase,year,smart,25.0,2,2021
602,2021-05-03 19:37:00,71704,475,cancelation,trial,trial smart,0.0,5,2021
603,2020-12-26 12:58:00,48893,497,purchase,month,enterprise,10.99,12,2020
604,2021-01-23 13:01:00,48893,497,purchase,month,enterprise,10.99,1,2021
605,2021-02-23 13:00:00,48893,497,purchase,month,enterprise,10.99,2,2021
606,2021-03-25 22:01:00,48893,497,cancelation,month,enterprise,10.99,3,2021
607,2021-06-03 19:39:00,48893,513,purchase,month,smart plus,8.99,6,2021
608,2021-02-28 08:19:00,31358,497,purchase,month,enterprise,10.99,2,2021
609,2021-02-28 15:50:00,31358,497,cancelation,month,enterprise,10.99,2,2021
610,2021-06-01 05:14:00,75801,442,purchase,year,smart,25.0,6,2021
611,2020-12-27 15:01:00,35591,497,purchase,month,enterprise,10.99,12,2020
612,2021-01-24 16:01:00,35591,497,purchase,month,enterprise,10.99,1,2021
613,2021-02-24 22:01:00,35591,497,cancelation,month,enterprise,10.99,2,2021
614,2021-06-03 13:41:00,76162,521,purchase,year,smart plus,15.99,6,2021
615,2021-05-12 21:19:00,72809,513,purchase,month,smart plus,8.99,5,2021
616,2021-03-23 15:25:00,63596,513,purchase,month,smart plus,8.99,3,2021
617,2021-04-23 16:01:00,63596,513,purchase,month,smart plus,8.99,4,2021
618,2021-05-23 17:01:00,63596,513,purchase,month,smart plus,8.99,5,2021
619,2020-12-15 23:01:00,42809,441,cancelation,month,smart,3.5,12,2020
620,2021-01-09 23:01:00,28333,497,cancelation,month,enterprise,10.99,1,2021
621,2021-05-11 12:02:00,72583,441,purchase,month,smart,3.5,5,2021
622,2021-06-05 13:47:00,76370,513,purchase,month,smart plus,8.99,6,2021
623,2021-01-06 00:00:00,45776,475,cancelation,trial,trial smart,0.0,1,2021
624,2021-06-04 09:12:00,76240,441,purchase,month,smart,3.5,6,2021
625,2020-12-15 23:01:00,42888,475,cancelation,trial,trial smart,0.0,12,2020
626,2021-03-30 13:01:00,14488,498,purchase,year,enterprise,19.99,3,2021
627,2020-12-27 07:01:00,35555,441,purchase,month,smart,3.5,12,2020
628,2021-01-24 08:01:00,35555,441,purchase,month,smart,3.5,1,2021
